id,text,preprocessed_text
1463116687931105287,"Ken wants to defend his situation and convince Justin that none of it will ever happen again. However, he knew things will be a lot more difficult once he start his fight with Mr. Lee. ""S-So anong gusto mong mangyari, Jah?"" ""I'll leave this country with Sebby. Ilalayo ko siya.""","ken wants to defend his situation and convince justin that none of it will ever happen again. however, he knew things will be a lot more difficult once he start his fight with mr. lee. s-so anong gusto mong mangyari, jah? i'll leave this country with sebby. ilalayo ko siya."
1463120455573794823,"If Ken is a vase, maybe this is his breaking point. His heart is shattered into pieces as he tries to digest what Justin is trying to suggest. ""I-Ilalayo mo sakin si S-Sebby? I-Iiwan niyo a-ako?"" Ken's breathing became tighter. It feels like there's a lump in his throat.","if ken is a vase, maybe this is his breaking point. his heart is shattered into pieces as he tries to digest what justin is trying to suggest. i-ilalayo mo sakin si s-sebby? i-iiwan niyo a-ako? ken's breathing became tighter. it feels like there's a lump in his throat."
1463120459319283720,"""I think this is the best for Sebby. Hangga't hindi pa okay, hangga't magulo pa, lalayo muna kami. Ayoko siyang madamay sa gulo mo Ken. Ginawa ko ang lahat para mabuhay nang normal ang anak ko. Gusto ko siyang lumaki sa payapang lugar. At hindi 'yun mangyayari rito, Ken.""","i think this is the best for sebby. hangga't hindi pa okay, hangga't magulo pa, lalayo muna kami. ayoko siyang madamay sa gulo mo ken. ginawa ko ang lahat para mabuhay nang normal ang anak ko. gusto ko siyang lumaki sa payapang lugar. at hindi 'yun mangyayari rito, ken."
1463120463186460679,"When Sebby came into Justin's life, he already promised himself that he will be a father above anything else. He dedicated his life for Sebby and nothing is more important than his son. Not even his own boyfriend. ""P-Paano ako, Jah? H-Hindi ko kaya. Sasama ako, lumayo tayo.""","when sebby came into justin's life, he already promised himself that he will be a father above anything else. he dedicated his life for sebby and nothing is more important than his son. not even his own boyfriend. p-paano ako, jah? h-hindi ko kaya. sasama ako, lumayo tayo."
1463120466806128644,"Justin shook his head, ""Tapos ano? Tatakasan mo lang ang lahat? Unresolved problems will eventually haunt you down in the long run. If you don't face your battle now, it might cause you greater loss in the future. Naiintindihan mo ba ako?"" Ken wanted to say yes, but he can't.","justin shook his head, tapos ano? tatakasan mo lang ang lahat? unresolved problems will eventually haunt you down in the long run. if you don't face your battle now, it might cause you greater loss in the future. naiintindihan mo ba ako? ken wanted to say yes, but he can't."
1463120470715207683,"""No. Hindi mo ilalayo si Sebby, Jah. May karapatan naman siguro akong tumutol kasi anak ko rin siya? I will do everything to fix this as soon as possible. No one's leaving."" Minsan lang hindi sumang-ayon si Ken. Minsan lang niya gamitin ang awtoridad niya bilang ama ni Sebby.","no. hindi mo ilalayo si sebby, jah. may karapatan naman siguro akong tumutol kasi anak ko rin siya? i will do everything to fix this as soon as possible. no one's leaving. minsan lang hindi sumang-ayon si ken. minsan lang niya gamitin ang awtoridad niya bilang ama ni sebby."
1463120474422931458,"Maraming posibleng mangyari kung hahayaan niyang lumayo ang mag-ama niya. Naiintindihan niya ang punto ni Justin ngunit marami pang ibang paraan. ""Poprotektahan ko kayo, lalo na si Sebby. Hindi mo siya pwedeng ilayo sa akin. H-Hindi ko kaya, I'm sorry. He will stay here.""","maraming posibleng mangyari kung hahayaan niyang lumayo ang mag-ama niya. naiintindihan niya ang punto ni justin ngunit marami pang ibang paraan. poprotektahan ko kayo, lalo na si sebby. hindi mo siya pwedeng ilayo sa akin. h-hindi ko kaya, i'm sorry. he will stay here."
1463124507820916736,"Justin shut his eyes off. Frustration is written all over his face. He's too tired explaining himself to Ken. ""Poprotektahan mo siya? Paano? Eh itali ka nga lang ng boss mo, wala ka nang magawa? Kanina, habang pinapanood ni Sebby 'yung balita... nasaan ka para protektahan siya?""","justin shut his eyes off. is written all over his face. he's too tired explaining himself to ken. poprotektahan mo siya? paano? eh itali ka'nga lang ng boss mo, wala ka nang magawa? kanina, habang pinapanood ni sebby 'yung balita. nasaan ka para siya?"
1463124511633543176,"Hindi rin gusto ni Justin na makipagsumbatan kay Ken. Ayaw niyang mag-away pa sila nang malala ngunit kung magmamatigas ito ay hindi siya magpapatalo. ""I was out there... fighting to be here, Jah. Fighting to be with you. Tapos ang gusto mo pala eh iwan na lang ako rito?""","hindi rin gusto ni justin na makipagsumbatan kay ken. ayaw niyang mag-away pa sila nang malala ngunit kung magmamatigas ito ay hindi siya magpapatalo. i was out there. fighting to be here, jah. fighting to be with you. tapos ang gusto mo pala eh iwan na lang ako rito?"
1463124515228028933,"It's frustrating when both of you understand each other's argument but none of you want to lose. Ken and Justin have their own reasons to fight for their right to Sebby. ""Tingin mo ba talaga gusto kong iwan ka na lang? That's bullshit, Ken. I'm doing this for Sebby! Ano ba?""","it's when both of you understand each other's argument but none of you want to lose. ken and justin have their own reasons to fight for their right to sebby. tingin mo ba talaga gusto kong iwan ka na lang? that's bullshit, ken. i'm doing this for sebby! ano ba?"
1463124519153930245,"""And I'm doing this for Sebby as well! Sa tingin mo ba ay gugustuhin pa nung bata na maranasan ulit iyong hindi kumpletong pamilya? If only you knew how much Sebby wants a complete a family—"" Justin immediately interrupted Ken, ""Alam ko! More than anyone, Ken... alam ko 'yan.""","and i'm doing this for sebby as well! sa tingin mo ba ay gugustuhin pa nung bata na maranasan ulit iyong hindi kumpletong pamilya? if only you knew how much sebby wants a complete a family justin immediately interrupted ken, alam ko! more than anyone, ken. alam ko 'yan."
1463170559819370498,Legit ba yan?,legit ba yan?
1463171316408897545,"Eh saan ba? Mukha bang suspicious yung doc? Di ba dapat may letterhead yan, bakit wala? Tapos normally may qr code din yan","eh saan ba? mukha bang suspicious yung doc? di'ba dapat may letterhead yan, bakit wala? tapos normally may qr code din yan."
1463188679132733449,"Totoo! Parang si Pablo din. It hits different pag sya ang nagsulat ng song nila. 🤧🤟💕 As A'TIN, makikita mo agad ung tatak Stell sa choreo, at tatak Pablo sa lyrics. Di ba? Di ba? TCS1utang BDL 83D #Bazinga_SB19 @SB19Official #SB19","totoo! parang si pablo din. it hits different pag siya ang nagsulat ng song nila. as a'tin, makikita mo agad ung tatak stell sa choreo, at tatak pablo sa lyrics. di'ba? di'ba? tcs1utang bdl 83d."
1463155291680395268,"lamig, pwedeng pa hug?","lamig, pwedeng pa hug?"
1463166677533798402,'di ba uso kumot sayo,di'ba uso kumot sayo.
1463166894496792601,uso naman pero iba pag may ka hug HAHAHAHAHA,uso naman pero iba pag may ka hug hahahahaha.
1463174162000891905,"tamad kayo, 'di ba? invidious.tiekoetter.com/GxUxTtdkW2E","tamad kayo, 'di'ba?"
1463183958318157824,lakas ng loob kong magpuyat tas second dose ko bukas 🤜🏻🤓,lakas ng loob kong magpuyat tas second dose ko bukas.
1463184314833588231,hala ka kahsjss ' di ba bawal yon😭😭 pero okay lang at least tamang tao po pinagpupuyatan,hala ka kahsjss ' di'ba bawal yon pero okay lang at least tamang tao po pinagpupuyatan.
1463158030036606977,cute di ba haha 🫔 ito mukhang lumpia 🤣,cute di'ba haha ito mukhang lumpia.
1463122526750396423,Siguro pag ni reveal nya na jowa ka nya Ewan ko nalang sayo,siguro pag ni reveal nya na jowa ka nya ewan ko nalang sayo.
1463136095991111682,Ano ba yan para namang di kilala bat ta tatakpan ng buko?😂,ano ba yan para namang di kilala bat ta tatakpan ng buko?
1463167450095230987,Sayang naman yung mama mary fez kung tatakpan lang di ba 🤗,sayang naman yung mama mary fez kung tatakpan lang di'ba.
1463190775890595850,Di ba hurdile di tlhopo tsa bo mayor,di'ba hurdile di tlhopo tsa bo mayor.
1463161035838439450,⚠️⚠️OZ 2 DAY CONCERT PASS GA⚠️⚠️ simple ulit. Click the link and drop your twitter username! Link closes 6PM Friday. FAVOR! screenshot naman kayo ng votes nyo sa RAWR tapos reply nyo dito. Labyu @SB19Official #SB19 #RAWRAwards2021 #RAWRATIN #Bazinga_SB19 forms.gle/Cd4UZPnyijjx8uHe7,oz to day concert pass ga simple ulit. click the link and drop your username! link closes 6pm friday. favor! naman kayo ng votes nyo sa rawr tapos reply nyo dito. labyu.
1463161639096795146,"Raffle pala to! Haha randomizer, di ba nakalimutan ko pa sabihin Lolol @SB19Official #SB19 #RAWRAwards2021 #RAWRATIN #Bazinga_SB19","raffle pala to! haha randomizer, di'ba nakalimutan ko pa sabihin lolol."
1463164322679599108,BAKIT NAIBA YUNG CONCEPT NI HYUNJIN😭😭 😭 DI BA SIYA NAINFORM NA MAGPAPACUTE DAPAT?? 😭😭😭,bakit naiba yung concept ni hyunjin di'ba siya nainform na magpapacute dapat?
1463149915480084487,Watching Hellbound rn at GUSTO KONG MANAPAK nakakaasar skdhslahd,watching hellbound rn at gusto kong manapak nakakaasar.
1463155828018622469,Di ba nakaka-stress!!! Pero tinapos ko pa rin hahahah,di'ba nakaka-stress! pero tinapos ko pa rin hahahah.
1463170277676834841,Kakatapos ko lang ang daming eme HAHAA pero ang pangit talaga nung baby,kakatapos ko lang ang daming eme hahaa pero ang pangit talaga nung baby.
1463160841113681929,porke naka gaming chair eh streamer na di ba pedeng pampabilis lang to ng computer hahahahaha,porke naka gaming chair eh streamer na di'ba pedeng pampabilis lang to ng computer hahahahaha.
1463154649314250752,"and also ""ngay"" HAHAHA",and also ngayon hahaha.
1463159973828083717,hOY TOTOO SO MUCH AHAHAHAHAHA,hoy totoo so much ahahahahaha.
1463163827692974099,HAHAHAHAH DI BA 😭,hahahahah di'ba.
1463167341383012359,"Wait lang gyu, sure ka na? Tutulog na dapat? Di ba pwedeng basa comment ka muna.","wait lang gyu, sure ka na? tutulog na dapat? di'ba pwedeng basa comment ka muna."
1462778088224264198,clyden. yung highlighted sana ahhahaha,clyden. yung highlighted sana ahhahaha.
1463147693019045895,sabi na crush mo 'ko eh /j /nsrs,sabi na crush mo 'ko eh j nsrs.
1463160827448602639,'di ba crinushback na kita,di'ba na kita.
1463166248456441857,Bakit ipinipilit ng mga supporters ni Narcos na magpadrug test rin si VP eh sabi naman hindi yun magiging cause for dq di ba? Labasan na lang ng SALN at mas may saysay pa.,bakit ipinipilit ng mga supporters ni narcos na magpadrug test rin si vp eh sabi naman hindi yun magiging cause for dq di'ba? labasan na lang ng saln at mas may saysay pa.
1463169087140511749,"si jr ang need , required mag pa drug test dahil pin pointed xa ni mr ejk. at dapat televise un proseso. di un sila lng kakaalam. why drag another candidates while he is the suspected drug user. wla talaga sa hulog si jr.","si jr ang need, required mag pa drug test dahil pin pointed xa ni mr ejk. at dapat televise un proseso. di un sila lng kakaalam. why drag another candidates while he is the suspected drug user. wla talaga sa hulog si jr."
1463177250497449984,"""Kung kami ganito, dapat kayo din. Alangan namang kami lang. Damay-damay na."" 🤣🤣🤣🤪🤪🤪","kung kami ganito, dapat kayo din. alangan namang kami lang. damay-damay na."
1463174438254522381,"Korek beshy, at hindi lang sa isang artist nangyari yan, marami na sila.. kung mahalaga din ang artist nyo sa inyo, PROTECT them too... Kawawa naman ang Mental Health kapalit ng isang contrata, kung sa bagay pwede nyo ibalik yan, kasi pinirmahan nila yan at alam nila consequences","korek beshy, at hindi lang sa isang artist nangyari yan, marami na sila.. kung mahalaga din ang artist nyo sa inyo, protect them too. kawawa naman ang mental health kapalit ng isang contrata, kung sa bagay pwede nyo ibalik yan, kasi pinirmahan nila yan at alam nila consequences."
1463174441626746887,"nyan bago pa sila pumirma.. pero... kung walang ganyang klaseng kontrata wala din silang pipirmahan di ba? 🙃 Sana gumaya n ang pilipinas sa Korea, China at Thailand.. Purely talent lang, khit sino pwede ipareha, basta maychemistry.. wala ng respect respect sa Elte jusko! 🤣","nyan bago pa sila pumirma.. pero. kung walang ganyang klaseng kontrata wala din silang pipirmahan di'ba? sana gumaya n ang pilipinas sa korea, china at thailand.. purely talent lang, khit sino pwede ipareha, basta maychemistry.. wala ng respect respect sa elte jusko!"
1463163995909767175,bat 3 agad HAHHAHAHA di ba kayo marunong mag count chz,bat 3 agad hahhahaha di'ba kayo marunong mag count chz.
1463166558944047116,sino to di ata ako makakatulog di ba to dream??? parang si mark yung nasa gitna but it cant be mark if new unit to,sino to di ata ako makakatulog di'ba to dream? parang si mark yung nasa gitna but it cant be mark if new unit to.
1463167774973440011,baka yung lineup ng u title track?,baka yung lineup ng ikaw title track?
1463167987385520152,baka nga U lang sana u lang hahaha,baka nga ikaw lang sana ikaw lang hahaha.
1463166700677914624,baka dream talaga kasi.. synchronization of dream? eme,baka dream talaga kasi.. of dream? eme.
1463162487302414337,bat stage 3 agad may di ba aq napanood.. HAHAHAHA,bat stage 3 agad may di'ba aq napanood.. hahahaha.
1463187611871158276,hindi nya ba i2 nakikita 🤭,hindi nya ba i2 nakikita.
1463188607632437255,who....SINO HUH,huh.
1463188799517708290,DI BA NYA MAKIKITA YARN???,di'ba nya makikita yarn?
1463189749242421248,GAGO OO NGA YAAN MO NA PUTANGINAG DMI DMAING TWTS EH,gago oo nga yaan mo na putanginag dmi dmaing twts eh.
1463174561139154960,"Thank youuu! Teka, di baligtag? Di ba dapat ako lilibre mo next year? 🤣😁","thank youuu! teka, di baligtag? di'ba dapat ako lilibre mo next year?"
1463160221564559371,lah nakantahan ko si tita G HUHUHU,lah nakantahan ko si tita g huhuhu.
1463160727519252488,Ang galing nyo po atee! And ang ganda po ng mga songs nyoo! Kayo din po yung sa THNKS sa spotify di ba?,ang galing nyo po atee! and ang ganda po ng mga songs nyoo! kayo din po yung sa thnks sa spotify di'ba?
1463164158757806085,Maraming SLMT po🥺💖 yes po ako rin yun😬,maraming slmt po yes po ako rin yun.
1463164937602322438,Halaaa atee! Ang galing mo talagaa! Palagi po akong naiiyak at namonotuvate pag naririnig ko sa playlist ko yun! 💙💙 Good luck po sa Djooky! 😊,halaaa atee! ang galing mo talagaa! palagi po akong naiiyak at namonotuvate pag naririnig ko sa playlist ko yun! good luck po sa djooky!
1463171522722414606,"#BOYCOTTMZETxAPTxGMA261 Kinikilig sila eh panis n panis n un,nun Isang bwan p un n shoot,may nangyari b,napainlove b ni drykunotnuo c A,di ba hinde? #BOYCOTTMZETxAPTxGMA261","kinikilig sila eh panis n panis n un,nun isang bwan p un n shoot,may nangyari b,napainlove b ni drykunotnuo c a,di'ba hinde?"
